Timestamp,PV(W),SOC(%),Battery(W),Meter(W),Load(W),MPP1(A),MPP2(A),MPP1(V),MPP2(V),IT1(°C),MPP3(A),MPP4(A),MPP3(V),MPP4(V),IT2(°C),MPP5(A),MPP6(A),MPP5(V),MPP6(V),IT3(°C),AVG,Difference
2024-07-11 15:00:00,42415.0,0.0,0.0,0.0,42415.0,1.5416666666666667,1.7166666666666666,592.0333333333333,523.7583333333333,51.825,1.6,0.0,327.4916666666667,0.0,48.9,2.225,0.7833333333333333,621.875,296.55833333333334,50.88333333333333,9441.615294117646,-32973.38470588235
2024-07-11 16:00:00,37606.0,0.0,0.0,0.0,37606.0,1.375,1.4916666666666665,576.9166666666666,512.3333333333334,51.51666666666667,1.5166666666666666,0.0,312.09166666666664,0.0,48.725,1.5333333333333332,1.4916666666666665,597.7583333333333,270.0083333333333,50.35833333333333,5154.9717647058815,-32451.028235294118
2024-07-11 17:00:00,38623.0,0.0,0.0,0.0,38623.0,1.9,1.9833333333333327,576.5833333333334,513.0833333333334,50.63333333333333,1.0833333333333333,0.0,315.2916666666667,0.0,47.75,1.2833333333333332,0.6083333333333333,612.9583333333334,288.7416666666667,49.39166666666667,1884.8123529411764,-36738.187647058825
2024-07-11 18:00:00,37413.0,0.0,0.0,0.0,37413.0,1.5833333333333333,1.675,562.2166666666667,508.39166666666665,50.63333333333333,1.2083333333333333,0.0,309.90000000000003,0.0,47.225,1.5416666666666667,1.0083333333333333,596.2083333333334,276.71666666666664,48.76666666666667,631.2105882352942,-36781.78941176471
2024-07-11 19:00:00,20601.0,0.0,0.0,0.0,20601.0,0.7916666666666666,0.925,527.2583333333333,470.7916666666667,49.975,0.7166666666666667,0.0,296.85,0.0,46.90833333333333,0.975,0.7583333333333333,569.7083333333334,259.8666666666667,48.51666666666667,0.0,-20601.0
2024-07-11 20:00:00,3472.0,0.0,0.0,0.0,3472.0,0.1166666666666666,0.1416666666666666,458.4083333333333,419.94166666666666,48.38333333333333,0.025,0.0,238.50833333333333,0.0,46.09166666666667,0.1666666666666666,0.1666666666666666,467.05,221.125,47.36666666666667,0.0,-3472.0
2024-07-11 21:00:00,1237.0,0.0,0.0,0.0,1237.0,0.075,0.025,200.125,191.425,35.416666666666664,0.0,0.0,132.89166666666668,0.0,26.641666666666666,0.025,0.0583333333333333,234.35,117.41666666666669,34.766666666666666,0.0,-1237.0
2024-07-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.7623529411765,276.7623529411765
2024-07-12 05:00:00,1561.0,0.0,0.0,0.0,1561.0,0.0833333333333333,0.0583333333333333,326.51666666666665,304.39166666666665,26.308333333333334,0.0166666666666666,0.0,125.05833333333334,0.0,15.158333333333331,0.1083333333333333,0.1083333333333333,285.75,146.07500000000002,22.675,1209.9652941176473,-351.0347058823527
2024-07-12 06:00:00,11558.0,0.0,0.0,0.0,11558.0,0.3,0.3666666666666667,491.2916666666667,463.45,44.958333333333336,0.4916666666666667,0.0,293.9166666666667,0.0,41.85,0.4083333333333332,0.9250000000000002,560.1750000000001,275.15000000000003,44.333333333333336,3972.2664705882344,-7585.733529411766
2024-07-12 07:00:00,24958.0,0.0,0.0,0.0,24958.0,0.7166666666666667,0.65,556.6999999999999,512.35,47.81666666666666,1.175,0.0,323.93333333333334,0.0,44.9,0.9666666666666668,2.058333333333333,586.4666666666667,282.30833333333334,48.00833333333333,7440.802941176471,-17517.197058823527
2024-07-12 08:00:00,50885.0,0.0,0.0,0.0,50885.0,1.6416666666666666,1.575,558.4250000000001,521.8583333333333,48.85833333333333,2.875,0.0,314.81666666666666,0.0,46.425,1.8,2.766666666666667,592.0416666666666,289.05,49.275,10640.390000000001,-40244.61
2024-07-12 09:00:00,36341.0,0.0,0.0,0.0,36341.0,0.9583333333333334,1.5083333333333335,606.1666666666666,536.1999999999999,49.75833333333333,1.5333333333333332,0.0,327.4166666666667,0.0,47.36666666666667,1.7,1.2083333333333333,616.3000000000001,295.81666666666666,49.8,13523.280000000002,-22817.719999999998
2024-07-12 10:00:00,53165.0,0.0,0.0,0.0,53165.0,1.8166666666666669,2.316666666666667,559.3333333333334,493.0,50.583333333333336,2.15,0.0,306.2916666666667,0.0,47.825,2.2583333333333333,2.0,577.65,276.15000000000003,50.10833333333333,14121.703529411763,-39043.29647058823
2024-07-12 11:00:00,20451.0,0.0,0.0,0.0,20451.0,0.7583333333333333,0.9,548.65,496.38333333333327,49.958333333333336,0.7999999999999999,0.0,313.425,0.0,47.208333333333336,0.8250000000000001,0.8833333333333333,583.6999999999999,274.8,49.175,14970.482352941177,-5480.517647058823
2024-07-12 12:00:00,22288.0,0.0,0.0,0.0,22288.0,0.8916666666666666,0.9083333333333332,584.3916666666667,526.7166666666667,49.11666666666667,0.9833333333333334,0.0,327.175,0.0,46.65,0.8833333333333333,0.6166666666666667,618.1333333333333,298.1666666666667,48.2,14439.458235294118,-7848.541764705882
2024-07-12 13:00:00,62354.0,0.0,0.0,0.0,62354.0,2.066666666666667,2.775,586.5166666666667,512.775,49.78333333333333,2.1666666666666665,0.0,322.53333333333336,0.0,47.00833333333333,2.591666666666667,1.6083333333333334,601.0583333333333,296.675,48.958333333333336,13042.391764705886,-49311.608235294116
2024-07-12 14:00:00,69455.0,0.0,0.0,0.0,69455.0,2.533333333333333,3.1333333333333333,556.6583333333333,495.23333333333335,51.35,2.8666666666666667,0.0,308.6666666666667,0.0,48.03333333333333,2.733333333333333,2.5166666666666666,588.7916666666666,277.21666666666664,50.44166666666666,10514.46176470588,-58940.53823529412
2024-07-12 15:00:00,94058.0,0.0,0.0,0.0,94058.0,2.966666666666667,3.266666666666667,595.8583333333333,522.5333333333333,51.958333333333336,5.058333333333334,0.0,312.90833333333336,0.0,48.76666666666667,4.625,2.2666666666666666,612.8166666666667,288.9166666666667,50.94166666666666,9288.529411764706,-84769.4705882353
2024-07-12 16:00:00,53832.0,0.0,0.0,0.0,53832.0,1.4166666666666667,1.9,601.7833333333333,527.8916666666668,52.85,3.3666666666666667,0.0,303.3416666666667,0.0,49.74166666666667,2.5,0.5416666666666666,629.0666666666667,301.0,51.875,4729.814705882353,-49102.18529411765
2024-07-12 17:00:00,43358.0,0.0,0.0,0.0,43358.0,2.1750000000000003,1.3666666666666665,584.4416666666667,524.1666666666666,52.41666666666666,2.225,0.0,267.40833333333336,0.0,49.04166666666666,1.8583333333333332,0.6916666666666668,622.6750000000001,294.3833333333333,50.95,1715.367058823529,-41642.632941176475
2024-07-12 18:00:00,35470.0,0.0,0.0,0.0,35470.0,1.7333333333333334,1.8916666666666664,541.3666666666667,490.8250000000001,51.74166666666667,0.8416666666666667,0.0,283.7916666666667,0.0,47.79166666666666,1.2666666666666666,0.8333333333333334,590.9499999999999,256.7416666666667,49.708333333333336,447.9476470588235,-35022.05235294117
2024-07-12 19:00:00,10576.0,0.0,0.0,0.0,10576.0,0.4166666666666667,0.45,536.4083333333333,476.9583333333333,50.04166666666666,0.2833333333333333,0.0,302.9916666666667,0.0,46.69166666666666,0.5166666666666667,0.4083333333333334,560.25,261.925,48.25,0.0,-10576.0
2024-07-12 20:00:00,2286.0,0.0,0.0,0.0,2286.0,0.1166666666666666,0.075,379.95,332.02500000000003,48.31666666666666,0.0166666666666666,0.0,178.1,0.0,34.575,0.075,0.1416666666666667,392.0833333333333,210.65,47.15833333333333,0.0,-2286.0
2024-07-12 21:00:00,286.0,0.0,0.0,0.0,286.0,0.0166666666666666,0.0,28.741666666666664,33.625,7.891666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0083333333333333,32.19166666666667,12.858333333333334,7.716666666666666,0.0,-286.0
2024-07-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.01588235294116,187.01588235294116
2024-07-13 05:00:00,1044.0,0.0,0.0,0.0,1044.0,0.0583333333333333,0.0666666666666666,270.69166666666666,248.9,23.625,0.0,0.0,152.78333333333333,0.0,18.05,0.075,0.0833333333333333,310.56666666666666,152.40833333333333,22.383333333333336,1102.4094117647057,58.40941176470574
2024-07-13 06:00:00,8043.0,0.0,0.0,0.0,8043.0,0.3,0.35,520.6999999999999,477.8333333333333,45.25,0.2916666666666667,0.0,299.0833333333333,0.0,41.35833333333333,0.35,0.3,553.2333333333333,267.375,44.083333333333336,3707.4452941176464,-4335.554705882354
2024-07-13 07:00:00,21450.0,0.0,0.0,0.0,21450.0,0.65,0.5416666666666666,570.1416666666667,516.7333333333333,48.025,1.2416666666666667,0.0,333.725,0.0,44.825,0.8416666666666667,1.325,601.1583333333333,302.55833333333334,47.91666666666666,7743.494705882353,-13706.505294117647
2024-07-13 08:00:00,51673.0,0.0,0.0,0.0,51673.0,1.3333333333333333,1.7666666666666666,595.0500000000001,521.8333333333334,48.91666666666666,2.8000000000000003,0.0,324.02500000000003,0.0,47.075,1.45,3.216666666666667,619.4250000000001,295.4916666666667,49.925,10208.682352941178,-41464.31764705882
2024-07-13 09:00:00,50307.0,0.0,0.0,0.0,50307.0,1.3916666666666666,1.2166666666666666,599.475,532.85,50.59166666666667,2.341666666666667,0.0,334.03333333333336,0.0,48.65833333333333,1.9833333333333332,3.2916666666666665,617.5,287.825,51.69166666666666,12044.672352941172,-38262.32764705883
2024-07-13 10:00:00,53255.0,0.0,0.0,0.0,53255.0,1.75,2.1,599.5833333333334,536.6750000000001,51.48333333333333,1.95,0.0,336.8333333333333,0.0,48.80833333333334,1.8583333333333332,2.6166666666666667,636.9166666666666,298.81666666666666,51.55833333333334,12614.93176470588,-40640.06823529412
2024-07-13 11:00:00,27335.0,0.0,0.0,0.0,27335.0,0.6,1.1333333333333335,620.85,545.8916666666667,51.4,1.0333333333333334,0.0,341.6166666666666,0.0,48.40833333333333,1.2,0.9166666666666666,650.0916666666667,300.89166666666665,50.85833333333333,12980.161176470589,-14354.838823529411
2024-07-13 12:00:00,57896.0,0.0,0.0,0.0,57896.0,1.6,1.7666666666666666,585.2333333333333,527.5,50.90833333333333,2.4166666666666665,0.0,322.1666666666667,0.0,47.96666666666667,2.65,2.3916666666666666,601.1,278.77500000000003,50.13333333333333,14373.218823529412,-43522.781176470584
2024-07-13 13:00:00,43748.0,0.0,0.0,0.0,43748.0,1.425,1.7583333333333335,587.3166666666667,526.9416666666667,51.21666666666667,1.8083333333333331,0.0,324.65833333333336,0.0,48.083333333333336,1.8416666666666668,1.5833333333333333,612.9333333333333,292.69166666666666,50.23333333333333,11915.042352941176,-31832.95764705882
2024-07-13 14:00:00,22754.0,0.0,0.0,0.0,22754.0,0.9333333333333336,0.8333333333333334,555.4333333333333,508.075,50.54166666666666,1.075,0.0,302.925,0.0,47.59166666666667,1.0083333333333333,0.8166666666666668,587.35,279.75,49.6,9188.735294117647,-13565.264705882353
2024-07-13 15:00:00,20217.0,0.0,0.0,0.0,20217.0,0.7416666666666667,0.8583333333333334,540.3249999999999,488.4333333333333,49.63333333333333,0.7166666666666667,0.0,311.06666666666666,0.0,46.96666666666667,0.925,0.8666666666666667,565.8083333333333,266.375,48.65833333333333,7329.937647058824,-12887.062352941175
2024-07-13 16:00:00,10338.0,0.0,0.0,0.0,10338.0,0.3833333333333333,0.4333333333333333,544.5666666666667,487.1666666666667,48.725,0.3416666666666666,0.0,299.01666666666665,0.0,46.458333333333336,0.4416666666666666,0.4833333333333333,567.1999999999999,262.6,47.75,5026.4335294117645,-5311.5664705882355
2024-07-13 17:00:00,23168.0,0.0,0.0,0.0,23168.0,0.85,1.0083333333333333,544.4166666666666,494.275,48.60833333333333,0.8166666666666668,0.0,300.75,0.0,46.41666666666666,1.0166666666666666,0.9416666666666668,575.2166666666667,269.25,47.65,1817.2423529411765,-21350.757647058825
2024-07-13 18:00:00,6533.0,0.0,0.0,0.0,6533.0,0.2333333333333333,0.2833333333333333,530.25,477.075,48.525,0.1333333333333333,0.0,293.8666666666667,0.0,46.3,0.2916666666666667,0.325,554.2416666666667,260.25,47.63333333333333,519.5776470588236,-6013.4223529411765
2024-07-13 19:00:00,4851.0,0.0,0.0,0.0,4851.0,0.1416666666666666,0.1916666666666666,489.6,442.4333333333333,47.79166666666666,0.0999999999999999,0.0,268.3416666666667,0.0,45.925,0.2166666666666666,0.25,508.7166666666667,242.825,47.0,0.0,-4851.0
2024-07-13 20:00:00,2365.0,0.0,0.0,0.0,2365.0,0.1083333333333333,0.1083333333333333,379.8083333333333,352.95,47.30833333333334,0.0083333333333333,0.0,259.9583333333333,0.0,45.725,0.0833333333333333,0.1166666666666666,483.06666666666666,244.74166666666667,46.525,0.0,-2365.0
2024-07-13 21:00:00,1070.0,0.0,0.0,0.0,1070.0,0.075,0.0,201.96666666666667,184.15,35.141666666666666,0.0,0.0,79.60000000000001,0.0,15.2,0.0,0.05,215.1916666666667,100.975,34.56666666666667,0.0,-1070.0
2024-07-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.03235294117647,179.03235294117647
2024-07-14 05:00:00,1115.0,0.0,0.0,0.0,1115.0,0.075,0.0333333333333333,332.075,304.15833333333336,26.766666666666666,0.0083333333333333,0.0,139.04166666666666,0.0,18.125,0.0666666666666666,0.0916666666666666,309.8,144.31666666666666,23.041666666666668,1051.369411764706,-63.630588235294
2024-07-14 06:00:00,10178.0,0.0,0.0,0.0,10178.0,0.35,0.4166666666666667,522.0333333333334,485.01666666666665,45.38333333333333,0.225,0.0,318.71666666666664,0.0,41.74166666666667,0.4083333333333334,0.45,564.5083333333333,264.45,44.65,3556.9694117647055,-6621.030588235295
2024-07-14 07:00:00,23092.0,0.0,0.0,0.0,23092.0,0.7833333333333333,0.8250000000000001,558.0,513.2666666666667,48.2,0.8333333333333334,0.0,320.225,0.0,44.75,0.9916666666666668,1.125,587.5666666666667,279.5083333333334,47.725,6797.565882352942,-16294.434117647059
2024-07-14 08:00:00,49342.0,0.0,0.0,0.0,49342.0,1.6083333333333334,1.7416666666666665,540.0416666666666,483.725,49.00833333333333,3.1916666666666664,0.0,316.875,0.0,46.425,1.3416666666666668,3.091666666666667,587.3583333333333,286.375,48.75,10432.886470588233,-38909.11352941177
2024-07-14 09:00:00,55124.0,0.0,0.0,0.0,55124.0,2.0416666666666665,1.675,571.9666666666667,518.6083333333333,49.79166666666666,1.6333333333333335,0.0,331.65833333333336,0.0,47.71666666666667,2.0083333333333333,3.858333333333333,590.1666666666666,283.2083333333333,49.79166666666666,12146.752352941177,-42977.24764705882
2024-07-14 10:00:00,84283.0,0.0,0.0,0.0,84283.0,3.025,2.466666666666667,592.6416666666667,528.6416666666667,51.39166666666667,4.008333333333333,0.0,324.1,0.0,48.925,2.983333333333333,4.691666666666666,601.9250000000001,289.6083333333333,51.43333333333334,13300.321176470588,-70982.67882352941
2024-07-14 11:00:00,60128.0,0.0,0.0,0.0,60128.0,1.8083333333333331,2.025,588.9499999999999,520.9250000000001,52.66666666666666,3.758333333333333,0.0,314.34166666666664,0.0,49.86666666666667,2.183333333333333,2.216666666666667,614.4166666666666,289.6333333333333,52.71666666666667,13403.305294117647,-46724.69470588236
2024-07-14 12:00:00,78324.0,0.0,0.0,0.0,78324.0,1.758333333333333,2.5416666666666665,606.7416666666667,529.6666666666666,52.15,4.575,0.0,313.9166666666667,0.0,49.59166666666667,3.15,4.108333333333333,616.775,285.0416666666667,51.75,13191.025294117646,-65132.974705882356
2024-07-14 13:00:00,58473.0,0.0,0.0,0.0,58473.0,2.0,1.275,594.8166666666667,524.8666666666667,52.325,3.641666666666667,0.0,318.1333333333333,0.0,50.025,2.7,2.0166666666666666,622.3916666666667,294.25,51.9,12453.521176470587,-46019.47882352941
2024-07-14 14:00:00,85672.0,0.0,0.0,0.0,85672.0,2.725,2.6833333333333336,589.2083333333334,516.875,52.625,4.375,0.0,311.1083333333333,0.0,49.99166666666667,4.05,2.8666666666666667,599.5916666666667,288.2916666666667,51.925,11841.126470588237,-73830.87352941177
2024-07-14 15:00:00,76668.0,0.0,0.0,0.0,76668.0,1.625,2.6333333333333333,604.0083333333333,529.0333333333333,53.39166666666667,5.25,0.0,313.725,0.0,50.4,3.675,0.6666666666666666,618.3166666666667,304.6333333333333,52.85,7470.570588235296,-69197.42941176471
2024-07-14 16:00:00,58788.0,0.0,0.0,0.0,58788.0,2.6416666666666666,2.8666666666666667,577.8166666666666,513.525,53.53333333333333,2.1,0.0,323.55,0.0,50.208333333333336,2.1,1.4,609.3416666666667,285.09166666666664,51.86666666666667,5049.46294117647,-53738.53705882353
2024-07-14 17:00:00,38844.0,0.0,0.0,0.0,38844.0,1.85,1.4083333333333332,584.6666666666666,525.7916666666666,52.6,1.5166666666666666,0.0,317.7333333333333,0.0,49.05,1.6,0.8500000000000001,613.0833333333334,293.675,50.99166666666667,1748.785294117647,-37095.214705882354
2024-07-14 18:00:00,37695.0,0.0,0.0,0.0,37695.0,1.35,1.55,564.8333333333334,504.3,51.775,1.5083333333333335,0.0,311.40000000000003,0.0,48.11666666666667,1.6833333333333331,1.0583333333333331,596.5833333333334,280.0916666666667,50.16666666666666,486.79058823529414,-37208.20941176471
2024-07-14 19:00:00,13493.0,0.0,0.0,0.0,13493.0,0.5416666666666666,0.6083333333333333,530.0583333333333,478.10833333333335,50.44166666666666,0.3833333333333333,0.0,297.1,0.0,47.208333333333336,0.5666666666666667,0.45,569.2583333333333,266.0833333333333,49.025,0.0,-13493.0
2024-07-14 20:00:00,5225.0,0.0,0.0,0.0,5225.0,0.1416666666666666,0.2083333333333333,482.8416666666667,434.56666666666666,48.79166666666666,0.1083333333333333,0.0,275.90000000000003,0.0,46.4,0.25,0.2749999999999999,515.25,238.925,47.75833333333333,0.0,-5225.0
2024-07-14 21:00:00,1568.0,0.0,0.0,0.0,1568.0,0.0833333333333333,0.025,258.53333333333336,234.375,39.75,0.0,0.0,164.61666666666665,0.0,34.44166666666667,0.0333333333333333,0.0666666666666666,261.76666666666665,136.5,38.975,0.0,-1568.0
2024-07-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.36882352941177,173.36882352941177
2024-07-15 05:00:00,1437.0,0.0,0.0,0.0,1437.0,0.0583333333333333,0.05,326.0416666666667,308.825,26.7,0.0,0.0,157.33333333333334,0.0,18.45833333333333,0.1,0.1083333333333333,354.94166666666666,170.61666666666667,26.316666666666663,1118.7517647058828,-318.2482352941172
2024-07-15 06:00:00,11995.0,0.0,0.0,0.0,11995.0,0.2833333333333333,0.3333333333333333,518.65,485.3666666666666,45.44166666666666,0.5416666666666666,0.0,292.26666666666665,0.0,41.85,0.4916666666666667,0.9333333333333332,555.5166666666667,268.6333333333333,44.975,3631.908823529412,-8363.091176470589
2024-07-15 07:00:00,24072.0,0.0,0.0,0.0,24072.0,0.5,0.5,566.05,512.0083333333333,47.975,1.5833333333333333,0.0,319.56666666666666,0.0,45.13333333333333,0.775,2.208333333333333,566.9333333333333,294.8583333333333,48.425,7169.004705882353,-16902.995294117645
2024-07-15 08:00:00,37313.0,0.0,0.0,0.0,37313.0,0.7833333333333333,1.0083333333333333,566.025,480.9916666666666,48.475,2.725,0.0,324.02500000000003,0.0,47.31666666666666,0.9333333333333332,3.483333333333333,591.0666666666667,286.85,49.96666666666667,11371.582352941175,-25941.417647058825
2024-07-15 09:00:00,53294.0,0.0,0.0,0.0,53294.0,1.9333333333333331,1.45,578.75,511.3333333333333,49.775,3.091666666666667,0.0,321.8833333333333,0.0,48.54166666666666,1.275,4.591666666666667,586.15,285.125,50.825,12889.885882352943,-40404.114117647056
2024-07-15 10:00:00,51313.0,0.0,0.0,0.0,51313.0,1.525,1.616666666666667,599.5500000000001,526.0833333333334,51.25,2.766666666666667,0.0,326.44166666666666,0.0,49.21666666666667,1.8,3.25,597.8666666666667,289.4916666666667,51.80833333333334,12149.498823529411,-39163.501176470585
2024-07-15 11:00:00,85716.0,0.0,0.0,0.0,85716.0,2.566666666666667,3.608333333333333,592.2833333333333,517.1916666666667,51.96666666666667,3.95,0.0,320.68333333333334,0.0,49.56666666666666,3.141666666666667,3.483333333333333,597.5083333333333,287.81666666666666,52.13333333333333,12944.371764705882,-72771.62823529412
2024-07-15 12:00:00,82135.0,0.0,0.0,0.0,82135.0,3.1333333333333333,3.0666666666666664,587.3083333333333,514.3416666666667,53.14166666666667,4.4750000000000005,0.0,319.9833333333333,0.0,50.19166666666666,3.216666666666667,1.6749999999999998,618.4250000000001,295.6666666666667,52.55833333333334,13837.315882352943,-68297.68411764706
2024-07-15 13:00:00,73419.0,0.0,0.0,0.0,73419.0,2.733333333333333,3.275,570.5749999999999,499.3333333333333,53.325,3.3666666666666667,0.0,313.01666666666665,0.0,50.25833333333333,2.733333333333333,3.4250000000000003,606.9416666666667,279.35,52.03333333333333,12607.664705882353,-60811.33529411765
2024-07-15 14:00:00,68852.0,0.0,0.0,0.0,68852.0,2.2583333333333333,1.4833333333333334,592.6999999999999,525.5666666666667,53.49166666666667,3.466666666666667,0.0,321.2416666666667,0.0,50.30833333333333,4.041666666666667,1.383333333333333,594.6583333333333,292.93333333333334,52.36666666666667,11799.895294117645,-57052.10470588235
2024-07-15 15:00:00,90691.0,0.0,0.0,0.0,90691.0,2.8833333333333333,2.833333333333333,584.15,514.0333333333333,53.925,4.708333333333333,0.0,313.7583333333333,0.0,50.66666666666666,4.791666666666667,2.216666666666667,594.4499999999999,283.6333333333333,52.958333333333336,8445.87470588235,-82245.12529411765
2024-07-15 16:00:00,79601.0,0.0,0.0,0.0,79601.0,2.5,2.533333333333333,588.4,517.9499999999999,54.39166666666667,3.5,0.0,310.03333333333336,0.0,51.09166666666667,4.875,0.6833333333333332,595.4166666666666,287.19166666666666,53.425,5864.209411764706,-73736.7905882353
2024-07-15 17:00:00,50581.0,0.0,0.0,0.0,50581.0,2.7416666666666667,2.433333333333333,585.0833333333334,517.975,53.625,1.883333333333333,0.0,278.44166666666666,0.0,49.925,2.1,0.4666666666666666,621.6833333333333,282.8,52.11666666666667,1921.2841176470588,-48659.71588235294
2024-07-15 18:00:00,24803.0,0.0,0.0,0.0,24803.0,1.3333333333333333,1.6166666666666665,554.2083333333334,493.6333333333334,53.91666666666666,0.3333333333333333,0.0,314.125,0.0,47.76666666666667,0.7083333333333334,0.6333333333333333,616.3833333333333,268.78333333333336,49.94166666666666,583.5823529411764,-24219.417647058825
2024-07-15 19:00:00,14688.0,0.0,0.0,0.0,14688.0,0.5333333333333333,0.6416666666666667,506.3416666666667,451.45,51.00833333333333,0.425,0.0,306.0833333333333,0.0,46.75,0.6666666666666666,0.5416666666666666,593.4083333333333,263.31666666666666,48.65,0.0,-14688.0
