,PV(W),SOC(%),Battery(W),Meter(W),Load(W),MPP1(A),MPP2(A),MPP1(V),MPP2(V),IT1(°C)
2024-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10 08:00:00,0.0,0.0,0.0,-1109.0,1109.0,0.0,0.0,80.48333333333333,66.45833333333333,2.358333333333333
2024-01-10 09:00:00,0.0,0.0,0.0,-5261.0,5261.0,0.0,0.0,533.2083333333334,429.30833333333334,14.133333333333333
2024-01-10 10:00:00,0.0,0.0,0.0,-5622.0,5622.0,0.0,0.0,563.7333333333333,451.40000000000003,14.258333333333333
2024-01-10 11:00:00,0.0,0.0,0.0,-5102.0,5102.0,0.0,0.0,563.2666666666667,451.6583333333333,14.525
2024-01-10 12:00:00,0.0,0.0,0.0,-4473.0,4473.0,0.0,0.0,556.6666666666666,447.1583333333333,14.666666666666666
2024-01-10 13:00:00,0.0,0.0,0.0,-6375.0,6375.0,0.0,0.0,557.2166666666667,447.89166666666665,14.733333333333334
2024-01-10 14:00:00,0.0,0.0,0.0,-7885.0,7885.0,0.0,0.0,553.0666666666667,444.0083333333334,14.800000000000002
2024-01-10 15:00:00,0.0,0.0,0.0,-4565.0,4565.0,0.0,0.0,550.5333333333333,442.2833333333333,14.800000000000002
2024-01-10 16:00:00,0.0,0.0,0.0,-5022.0,5022.0,0.0,0.0,549.125,440.25,14.783333333333333
2024-01-10 17:00:00,0.0,0.0,0.0,-5720.0,5720.0,0.0,0.0,447.075,368.625,13.65
2024-01-10 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
